x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12
844.71037727,754.44344788,474.58750874,324.57872505,164.78368485,72.35410941,20.87768412,11.95382634,3.82033197,2.72468696,2.70799437,0.92130731,0.94521673,842.8382028,750.9475254,477.56270251,330.78749359,167.80720085,72.01047028,20.7656294,11.92115763,3.98062417,2.86524898,2.72468696,0.90176213,0.92130731
44.2524435,581.06102115,178.16262832,150.181798,24.64366461,99.55159988,11.7051159,14.97786971,1.46175567,2.94260981,0.44598196,1.88150061,1.62682367,749.73977937,39.34042227,367.81162639,124.17935194,77.64398957,10.76928144,28.57130917,6.68362118,4.98763061,1.09631675,2.94260981,0.14851199,1.88150061
749.73977937,39.34042227,367.81162639,124.17935194,77.64398957,10.76928144,28.57130917,6.68362118,4.98763061,1.09631675,2.94260981,0.14851199,1.88150061,417.52539312,666.51866386,24.9024873,256.36470359,64.20072495,33.93042344,3.09078377,16.31421753,2.22564585,3.74072296,1.09631675,0.97988907,0.14851199
417.52539312,666.51866386,24.9024873,256.36470359,64.20072495,33.93042344,3.09078377,16.31421753,2.22564585,3.74072296,1.09631675,0.97988907,0.14851199,616.70448872,371.18007449,421.90631422,17.35703365,132.54055176,28.0557168,9.73803153,1.76483753,5.43263444,1.66923439,3.74072296,0.36507348,0.97988907
616.70448872,371.18007449,421.90631422,17.35703365,132.54055176,28.0557168,9.73803153,1.76483753,5.43263444,1.66923439,3.74072296,0.36507348,0.97988907,591.43665864,548.25029048,234.95698715,294.06870101,8.9735864,57.92022112,8.05199072,5.560416,0.5876909,4.07447583,1.66923439,1.24566075,0.36507348
591.43665864,548.25029048,234.95698715,294.06870101,8.9735864,57.92022112,8.05199072,5.560416,0.5876909,4.07447583,1.66923439,1.24566075,0.36507348,633.47161771,525.78718953,347.04243387,163.76502004,152.03351842,3.92145725,16.62310346,4.5976867,1.85161853,0.44076817,4.07447583,0.55585505,1.24566075
633.47161771,525.78718953,347.04243387,163.76502004,152.03351842,3.92145725,16.62310346,4.5976867,1.85161853,0.44076817,4.07447583,0.55585505,1.24566075,666.293493,563.15626815,332.82329097,241.88857641,84.66651536,66.43864755,1.12545823,9.49179208,1.53102967,1.3887139,0.44076817,1.35680045,0.55585505
666.293493,563.15626815,332.82329097,241.88857641,84.66651536,66.43864755,1.12545823,9.49179208,1.53102967,1.3887139,0.44076817,1.35680045,0.55585505,702.01758671,592.33491528,356.47791774,231.97783381,125.056394,36.99926721,19.06789185,0.64263665,3.16076676,1.14827225,1.3887139,0.1467758,1.35680045
702.01758671,592.33491528,356.47791774,231.97783381,125.056394,36.99926721,19.06789185,0.64263665,3.16076676,1.14827225,1.3887139,0.1467758,1.35680045,702.19984369,624.09363458,374.94800137,248.46510866,119.93254008,54.64964418,10.61878969,10.88776624,0.213998,2.37057507,1.14827225,0.46244173,0.1467758
702.19984369,624.09363458,374.94800137,248.46510866,119.93254008,54.64964418,10.61878969,10.88776624,0.213998,2.37057507,1.14827225,0.46244173,0.1467758,726.1906264,624.25566104,395.05127069,261.33875696,128.45646118,52.41052001,15.68444788,6.06332891,3.62562616,0.1604985,2.37057507,0.38237466,0.46244173
726.1906264,624.25566104,395.05127069,261.33875696,128.45646118,52.41052001,15.68444788,6.06332891,3.62562616,0.1604985,2.37057507,0.38237466,0.46244173,746.47581888,645.58346687,395.15383344,275.35073567,135.11213735,56.13547353,15.04181924,8.95581974,2.01908853,2.71921962,0.1604985,0.7894015,0.38237466
746.47581888,645.58346687,395.15383344,275.35073567,135.11213735,56.13547353,15.04181924,8.95581974,2.01908853,2.71921962,0.1604985,0.7894015,0.38237466,761.41177173,663.61700298,408.65433453,275.42222191,142.35633034,59.04400402,16.1108809,8.58887879,2.98228797,1.5143164,2.71921962,0.053446,0.7894015
761.41177173,663.61700298,408.65433453,275.42222191,142.35633034,59.04400402,16.1108809,8.58887879,2.98228797,1.5143164,2.71921962,0.053446,0.7894015,786.72804314,676.89506506,420.06956289,284.83207117,142.39328873,62.20971636,16.94562915,9.199313,2.86009664,2.23671598,1.5143164,0.90550013,0.053446
786.72804314,676.89506506,420.06956289,284.83207117,142.39328873,62.20971636,16.94562915,9.199313,2.86009664,2.23671598,1.5143164,0.90550013,0.053446,785.46299441,699.40123035,428.47457619,292.78848533,147.25818079,62.22586717,17.8541886,9.67595425,3.06337123,2.14507248,2.23671598,0.50426736,0.90550013
785.46299441,699.40123035,428.47457619,292.78848533,147.25818079,62.22586717,17.8541886,9.67595425,3.06337123,2.14507248,2.23671598,0.50426736,0.90550013,801.03336222,698.27660203,442.72097881,298.6467796,151.37164692,64.35182501,17.85882388,10.19474169,3.22209276,2.29752842,2.14507248,0.74482642,0.50426736
801.03336222,698.27660203,442.72097881,298.6467796,151.37164692,64.35182501,17.85882388,10.19474169,3.22209276,2.29752842,2.14507248,0.74482642,0.50426736,807.82364688,712.11865901,442.00908909,308.57652223,154.40038505,66.1494097,18.46897378,10.19738843,3.39484898,2.41656957,2.29752842,0.71430913,0.74482642
807.82364688,712.11865901,442.00908909,308.57652223,154.40038505,66.1494097,18.46897378,10.19738843,3.39484898,2.41656957,2.29752842,0.71430913,0.74482642,818.57675726,718.15522207,450.77111115,308.08033509,159.53406199,67.47296827,18.98488058,10.54578403,3.39573035,2.54613674,2.41656957,0.76507696,0.71430913
818.57675726,718.15522207,450.77111115,308.08033509,159.53406199,67.47296827,18.98488058,10.54578403,3.39573035,2.54613674,2.41656957,0.76507696,0.71430913,826.00751292,727.71473721,454.59225557,314.18746447,159.27753324,69.71638509,19.36474189,10.84036681,3.51174608,2.54679776,2.54613674,0.80471767,0.76507696
826.00751292,727.71473721,454.59225557,314.18746447,159.27753324,69.71638509,19.36474189,10.84036681,3.51174608,2.54679776,2.54613674,0.80471767,0.76507696,831.38605139,734.32067899,460.64342865,316.85080213,162.43491913,69.60428203,20.00860252,11.05726762,3.60984215,2.63380956,2.54679776,0.84786353,0.80471767
831.38605139,734.32067899,460.64342865,316.85080213,162.43491913,69.60428203,20.00860252,11.05726762,3.60984215,2.63380956,2.54679776,0.84786353,0.80471767,834.86254804,739.10219969,464.8249898,321.06846977,163.8118647,70.98405966,19.97642894,11.42491204,3.68207012,2.70738161,2.63380956,0.84808365,0.84786353
834.86254804,739.10219969,464.8249898,321.06846977,163.8118647,70.98405966,19.97642894,11.42491204,3.68207012,2.70738161,2.63380956,0.84808365,0.84786353,839.81165962,742.19280521,467.8516924,323.98301789,165.99239887,71.58578488,20.37242512,11.40654093,3.80449571,2.76155259,2.70738161,0.87705858,0.84808365
1173.582289,101.02956682,600.16227979,325.44487253,137.38083727,7.16034774,20.52319286,5.59068792,6.7054525,2.21267691,3.23778738,0.08374867,0.48482301,881.48712068,1043.31465492,63.95171579,418.31310902,168.2549991,60.03542589,2.0550198,11.71874313,1.86169908,5.02908938,2.21267691,1.0781832,0.08374867
881.48712068,1043.31465492,63.95171579,418.31310902,168.2549991,60.03542589,2.0550198,11.71874313,1.86169908,5.02908938,2.21267691,1.0781832,0.08374867,756.42622366,783.64205028,660.41817656,44.57434591,216.26787736,73.52743461,17.23016723,1.17341631,3.90234146,1.39627431,5.02908938,0.73682141,1.0781832
756.42622366,783.64205028,660.41817656,44.57434591,216.26787736,73.52743461,17.23016723,1.17341631,3.90234146,1.39627431,5.02908938,0.73682141,1.0781832,741.08534373,672.46291283,496.04541783,460.31146906,23.04493683,94.50906241,21.10237373,9.83842549,0.39074763,2.9267561,1.39627431,1.67468676,0.73682141
741.08534373,672.46291283,496.04541783,460.31146906,23.04493683,94.50906241,21.10237373,9.83842549,0.39074763,2.9267561,1.39627431,1.67468676,0.73682141,784.62491226,658.82487057,425.66902382,345.74365623,237.98102951,10.0706374,27.12410091,12.0494554,3.27619569,0.29306072,2.9267561,0.46495934,1.67468676
784.62491226,658.82487057,425.66902382,345.74365623,237.98102951,10.0706374,27.12410091,12.0494554,3.27619569,0.29306072,2.9267561,0.46495934,1.67468676,850.54670642,697.531547,417.03614307,296.69130961,178.74947027,103.99770989,2.89027293,15.48786162,4.01246865,2.45714677,0.29306072,0.97460978,0.46495934
850.54670642,697.531547,417.03614307,296.69130961,178.74947027,103.99770989,2.89027293,15.48786162,4.01246865,2.45714677,0.29306072,0.97460978,0.46495934,883.74055372,756.13602201,441.53746925,290.67419172,153.38940707,78.11351851,29.84734274,1.65034584,5.15745792,3.00935149,2.45714677,0.09758922,0.97460978
883.74055372,756.13602201,441.53746925,290.67419172,153.38940707,78.11351851,29.84734274,1.65034584,5.15745792,3.00935149,2.45714677,0.09758922,0.97460978,828.36727969,785.64535226,478.63410193,307.75161607,150.27855712,67.03117089,22.41857981,17.0428327,0.54956517,3.86809344,3.00935149,0.81822987,0.09758922
828.36727969,785.64535226,478.63410193,307.75161607,150.27855712,67.03117089,22.41857981,17.0428327,0.54956517,3.86809344,3.00935149,0.81822987,0.09758922,809.82892261,736.41851165,497.31350798,333.60796905,159.10758551,65.67172946,19.23794604,12.80100907,5.67526329,0.41217387,3.86809344,1.00211404,0.81822987
809.82892261,736.41851165,497.31350798,333.60796905,159.10758551,65.67172946,19.23794604,12.80100907,5.67526329,0.41217387,3.86809344,1.00211404,0.81822987,831.39743036,719.9379122,466.15291787,346.62751506,172.47532,69.53001487,18.84778636,10.98486719,4.26273602,4.25644747,0.41217387,1.28807512,1.00211404
831.39743036,719.9379122,466.15291787,346.62751506,172.47532,69.53001487,18.84778636,10.98486719,4.26273602,4.25644747,0.41217387,1.28807512,1.00211404,852.19608619,739.11231559,455.72069842,324.90858376,179.20642529,75.37171484,19.95511427,10.76208601,3.65796077,3.19705202,4.25644747,0.1372539,1.28807512
852.19608619,739.11231559,455.72069842,324.90858376,179.20642529,75.37171484,19.95511427,10.76208601,3.65796077,3.19705202,4.25644747,0.1372539,1.28807512,876.72523905,757.60232063,467.85809577,317.6373268,167.9777378,78.31320785,21.63168216,11.39437025,3.58377464,2.74347058,3.19705202,1.41739701,0.1372539
876.72523905,757.60232063,467.85809577,317.6373268,167.9777378,78.31320785,21.63168216,11.39437025,3.58377464,2.74347058,3.19705202,1.41739701,0.1372539,853.31259182,779.40873752,479.56226896,326.09709275,164.21849796,73.40627142,22.47589065,12.35169051,3.79432529,2.68783098,2.74347058,1.06461832,1.41739701
853.31259182,779.40873752,479.56226896,326.09709275,164.21849796,73.40627142,22.47589065,12.35169051,3.79432529,2.68783098,2.74347058,1.06461832,1.41739701,846.28119779,758.59489413,493.36573085,334.25490146,168.59219695,71.76348361,21.0675999,12.83373356,4.11311294,2.84574397,2.68783098,0.9135757,1.06461832
846.28119779,758.59489413,493.36573085,334.25490146,168.59219695,71.76348361,21.0675999,12.83373356,4.11311294,2.84574397,2.68783098,0.9135757,1.06461832,847.22581593,752.34398483,480.19056798,343.8759144,172.80978406,73.67479007,20.5961198,12.02959954,4.27363328,3.08483471,2.84574397,0.89504772,0.9135757
847.22581593,752.34398483,480.19056798,343.8759144,172.80978406,73.67479007,20.5961198,12.02959954,4.27363328,3.08483471,2.84574397,0.89504772,0.9135757,858.67017573,753.18375036,476.2337424,334.69282588,177.78384775,75.51787563,21.14466475,11.7603844,4.00585665,3.20522496,3.08483471,0.94763274,0.89504772
858.67017573,753.18375036,476.2337424,334.69282588,177.78384775,75.51787563,21.14466475,11.7603844,4.00585665,3.20522496,3.08483471,0.94763274,0.89504772,867.61521769,763.35778622,476.76531398,331.93491845,173.03619098,77.69154146,21.67363031,12.07360357,3.91620801,3.00439249,3.20522496,1.02724996,0.94763274
867.61521769,763.35778622,476.76531398,331.93491845,173.03619098,77.69154146,21.67363031,12.07360357,3.91620801,3.00439249,3.20522496,1.02724996,0.94763274,866.22069112,771.30992852,483.20547868,332.30542384,171.61035284,75.61681546,22.2974724,12.37564291,4.02050999,2.937156,3.00439249,1.06733991,1.02724996
866.22069112,771.30992852,483.20547868,332.30542384,171.61035284,75.61681546,22.2974724,12.37564291,4.02050999,2.937156,3.00439249,1.06733991,1.02724996,859.01154593,770.0701944,488.23918476,336.79421864,171.80190413,74.99372419,21.70202604,12.73185674,4.12108909,3.01538249,2.937156,1.0004627,1.06733991
859.01154593,770.0701944,488.23918476,336.79421864,171.80190413,74.99372419,21.70202604,12.73185674,4.12108909,3.01538249,2.937156,1.0004627,1.06733991,857.89179774,763.66126433,487.45443306,340.30271177,174.12261104,75.0774321,21.52319884,12.39185687,4.23970829,3.09081682,3.01538249,0.97807295,1.0004627
857.89179774,763.66126433,487.45443306,340.30271177,174.12261104,75.0774321,21.52319884,12.39185687,4.23970829,3.09081682,3.01538249,0.97807295,1.0004627,862.16059067,762.66580819,483.39758032,339.75573984,175.93650199,76.09158102,21.54722301,12.28974654,4.12648834,3.17978122,3.09081682,1.00412237,0.97807295
804.52242373,931.43145312,279.26958399,18.50667529,210.85153989,43.33245311,4.97521404,0.64215969,3.64678443,1.03583682,4.6017652,0.69416844,1.41591067,634.31587363,715.22043469,589.59610982,194.65090004,9.56795112,92.14212293,12.43641404,2.84084722,0.21383918,2.73508832,1.03583682,1.53238781,0.69416844
634.31587363,715.22043469,589.59610982,194.65090004,9.56795112,92.14212293,12.43641404,2.84084722,0.21383918,2.73508832,1.03583682,1.53238781,0.69416844,601.23239751,563.90681165,452.73453516,410.94848855,100.63451532,4.18119464,26.44478928,7.10119242,0.94600212,0.16037938,2.73508832,0.34493366,1.53238781
601.23239751,563.90681165,452.73453516,410.94848855,100.63451532,4.18119464,26.44478928,7.10119242,0.94600212,0.16037938,2.73508832,0.34493366,1.53238781,709.90435349,534.49560138,356.95301178,315.55597101,212.46036858,43.9772832,1.20000286,15.09997468,2.36469708,0.70950159,0.16037938,0.91078441,0.34493366
709.90435349,534.49560138,356.95301178,315.55597101,212.46036858,43.9772832,1.20000286,15.09997468,2.36469708,0.70950159,0.16037938,0.91078441,0.34493366,848.91633478,631.10497025,338.33571568,248.79624921,163.14243701,92.84518107,12.62148028,0.68520163,5.02829157,1.77352281,0.70950159,0.05340633,0.91078441
848.91633478,631.10497025,338.33571568,248.79624921,163.14243701,92.84518107,12.62148028,0.68520163,5.02829157,1.77352281,0.70950159,0.05340633,0.91078441,851.59847479,754.68662162,399.48944617,235.81999383,128.62766084,71.29324497,26.64656697,7.20686524,0.22817214,3.77121868,1.77352281,0.23626403,0.05340633
851.59847479,754.68662162,399.48944617,235.81999383,128.62766084,71.29324497,26.64656697,7.20686524,0.22817214,3.77121868,1.77352281,0.23626403,0.05340633,764.73754199,757.07104409,477.71663148,278.44414398,121.91893681,56.21028779,20.46116131,15.21518974,2.39988612,0.17112911,3.77121868,0.59058309,0.23626403
764.73754199,757.07104409,477.71663148,278.44414398,121.91893681,56.21028779,20.46116131,15.21518974,2.39988612,0.17112911,3.77121868,0.59058309,0.23626403,747.45817725,679.85167483,479.22597091,332.96849214,143.95562244,53.27857539,16.1323526,11.68332311,5.06665818,1.79991459,0.17112911,1.25581582,0.59058309
747.45817725,679.85167483,479.22597091,332.96849214,143.95562244,53.27857539,16.1323526,11.68332311,5.06665818,1.79991459,0.17112911,1.25581582,0.59058309,781.62803563,664.49031958,430.34611017,334.02050172,172.14471044,62.90860701,15.29095114,9.21157333,3.89054659,3.79999364,1.79991459,0.05698599,1.25581582
781.62803563,664.49031958,430.34611017,334.02050172,172.14471044,62.90860701,15.29095114,9.21157333,3.89054659,3.79999364,1.79991459,0.05698599,1.25581582,850.58855733,694.86732367,420.62237229,299.95123879,172.68859939,75.22723846,18.05477021,8.7311331,3.06745392,2.91790995,3.79999364,0.59937156,0.05698599
850.58855733,694.86732367,420.62237229,299.95123879,172.68859939,75.22723846,18.05477021,8.7311331,3.06745392,2.91790995,3.79999364,0.59937156,0.05698599,861.47391142,756.17322746,439.85101588,293.17379349,155.07479045,75.46491793,21.59021744,10.30927379,2.90746732,2.30059044,2.91790995,1.26539788,0.59937156
861.47391142,756.17322746,439.85101588,293.17379349,155.07479045,75.46491793,21.59021744,10.30927379,2.90746732,2.30059044,2.91790995,1.26539788,0.59937156,832.22729996,765.85030726,478.65765298,306.57615807,151.57085123,67.76768343,21.65843145,12.32801416,3.43298817,2.18060049,2.30059044,0.97166401,1.26539788
832.22729996,765.85030726,478.65765298,306.57615807,151.57085123,67.76768343,21.65843145,12.32801416,3.43298817,2.18060049,2.30059044,0.97166401,1.26539788,813.92185744,739.85006967,484.78324449,333.62438413,158.49987372,66.23646199,19.44932514,12.36696436,4.10522871,2.57474113,2.18060049,0.76609662,0.97166401
813.92185744,739.85006967,484.78324449,333.62438413,158.49987372,66.23646199,19.44932514,12.36696436,4.10522871,2.57474113,2.18060049,0.76609662,0.97166401,823.57477449,723.57653126,468.3250941,337.89392141,172.4838066,69.26444482,19.00986459,11.10556466,4.11819913,3.07892154,2.57474113,0.72613996,0.76609662
823.57477449,723.57653126,468.3250941,337.89392141,172.4838066,69.26444482,19.00986459,11.10556466,4.11819913,3.07892154,2.57474113,0.72613996,0.76609662,850.10033469,732.15797452,458.02394429,326.42259059,174.69115737,75.37542348,19.87889566,10.85463268,3.69815303,3.08864935,3.07892154,0.8573888,0.72613996
850.10033469,732.15797452,458.02394429,326.42259059,174.69115737,75.37542348,19.87889566,10.85463268,3.69815303,3.08864935,3.07892154,0.8573888,0.72613996,865.12067127,755.73919754,463.45599787,319.24268917,168.76047933,76.34003577,21.63274654,11.35084942,3.61459268,2.77361477,3.08864935,1.02528087,0.8573888
865.12067127,755.73919754,463.45599787,319.24268917,168.76047933,76.34003577,21.63274654,11.35084942,3.61459268,2.77361477,3.08864935,1.02528087,0.8573888,857.194673,769.09227676,478.38291204,323.02883052,165.0484703,73.74832947,21.90959027,12.35229827,3.77983286,2.71094451,2.77361477,1.02852023,1.02528087
857.194673,769.09227676,478.38291204,323.02883052,165.0484703,73.74832947,21.90959027,12.35229827,3.77983286,2.71094451,2.77361477,1.02852023,1.02528087,845.03589803,762.0460643,486.83541119,333.43288969,167.00590538,72.12618152,21.16577056,12.51037604,4.11331533,2.83487464,2.71094451,0.92361372,1.02852023
845.03589803,762.0460643,486.83541119,333.43288969,167.00590538,72.12618152,21.16577056,12.51037604,4.11331533,2.83487464,2.71094451,0.92361372,1.02852023,845.51461288,751.23691335,482.3751587,339.3242816,172.38480397,72.98158065,20.7002141,12.08565499,4.16595522,3.08498649,2.83487464,0.90274452,0.92361372
845.51461288,751.23691335,482.3751587,339.3242816,172.38480397,72.98158065,20.7002141,12.08565499,4.16595522,3.08498649,2.83487464,0.90274452,0.92361372,856.45039331,751.66249085,475.53296615,336.21548561,175.43065359,75.33215934,20.94571365,11.81982225,4.02452311,3.12446642,3.08498649,0.94401326,0.90274452
856.45039331,751.66249085,475.53296615,336.21548561,175.43065359,75.33215934,20.94571365,11.81982225,4.02452311,3.12446642,3.08498649,0.94401326,0.90274452,865.79070816,761.38439965,475.80235671,331.44647741,173.82340606,76.66319562,21.62032973,11.96000249,3.93600081,3.01839233,3.12446642,1.0273005,0.94401326
577.67569544,397.49415577,513.70376162,456.61862958,87.50376496,63.44192024,31.70299403,18.75024995,1.88856111,4.11929727,1.72969855,1.27123346,0.7112393,988.70399708,513.55369324,251.6138006,358.05152185,236.07183149,38.23914529,18.20783111,18.10240959,6.24383323,1.41642083,4.11929727,0.57598962,1.27123346
988.70399708,513.55369324,251.6138006,358.05152185,236.07183149,38.23914529,18.20783111,18.10240959,6.24383323,1.41642083,4.11929727,0.57598962,1.27123346,1067.34250394,878.9578534,325.07948782,175.37481902,185.1126368,103.16339036,10.9746347,10.39667156,6.02810239,4.68287492,1.41642083,1.37172599,0.57598962
1067.34250394,878.9578534,325.07948782,175.37481902,185.1126368,103.16339036,10.9746347,10.39667156,6.02810239,4.68287492,1.41642083,1.37172599,0.57598962,859.73708081,948.86748601,556.38032121,226.58040301,90.66878143,80.89422228,29.60789303,6.26651641,3.46209163,4.5210768,4.68287492,0.47166814,1.37172599
859.73708081,948.86748601,556.38032121,226.58040301,90.66878143,80.89422228,29.60789303,6.26651641,3.46209163,4.5210768,4.68287492,0.47166814,1.37172599,717.25372355,764.30626484,600.63311864,387.79708388,117.14206836,39.62225749,23.21664179,16.90610692,2.08674997,2.59656872,4.5210768,1.55939735,0.47166814
717.25372355,764.30626484,600.63311864,387.79708388,117.14206836,39.62225749,23.21664179,16.90610692,2.08674997,2.59656872,4.5210768,1.55939735,0.47166814,755.10202501,637.63856024,483.80586564,418.64128369,200.49109237,51.19108387,11.3715879,13.25670246,5.62973361,1.56506247,2.59656872,1.50551857,1.55939735
755.10202501,637.63856024,483.80586564,418.64128369,200.49109237,51.19108387,11.3715879,13.25670246,5.62973361,1.56506247,2.59656872,1.50551857,1.55939735,888.93477065,671.28570024,403.62520863,337.21268835,216.43754367,87.61460736,14.69184107,6.49317669,4.41448192,4.2223002,1.56506247,0.86465738,1.50551857
888.93477065,671.28570024,403.62520863,337.21268835,216.43754367,87.61460736,14.69184107,6.49317669,4.41448192,4.2223002,1.56506247,0.86465738,1.50551857,943.43037412,790.26301111,424.92384825,281.32677041,174.33895988,94.58320658,25.14539231,8.38904125,2.16222784,3.31086144,4.2223002,0.5211658,0.86465738
943.43037412,790.26301111,424.92384825,281.32677041,174.33895988,94.58320658,25.14539231,8.38904125,2.16222784,3.31086144,4.2223002,0.5211658,0.86465738,883.37423614,838.7096026,500.23648603,296.17192223,145.4459403,76.18612547,27.14538029,14.35801901,2.79355074,1.62167088,3.31086144,1.40602597,0.5211658
883.37423614,838.7096026,500.23648603,296.17192223,145.4459403,76.18612547,27.14538029,14.35801901,2.79355074,1.62167088,3.31086144,1.40602597,0.5211658,807.02433117,785.31969593,530.90317844,348.66483076,153.12088379,63.55987591,21.86541801,15.50001215,4.78122033,2.09516305,1.62167088,1.10251686,1.40602597
807.02433117,785.31969593,530.90317844,348.66483076,153.12088379,63.55987591,21.86541801,15.50001215,4.78122033,2.09516305,1.62167088,1.10251686,1.40602597,810.36778719,717.44463041,497.10736752,370.03951537,180.25971751,66.91382622,18.24168439,12.48515368,5.16150404,3.58591525,2.09516305,0.5400164,1.10251686
810.36778719,717.44463041,497.10736752,370.03951537,180.25971751,66.91382622,18.24168439,12.48515368,5.16150404,3.58591525,2.09516305,0.5400164,1.10251686,862.15284962,720.41696281,454.14245105,346.48383516,191.31042945,78.77349655,19.20426812,10.41600178,4.15755618,3.87112803,3.58591525,0.6976893,0.5400164
862.15284962,720.41696281,454.14245105,346.48383516,191.31042945,78.77349655,19.20426812,10.41600178,4.15755618,3.87112803,3.58591525,0.6976893,0.5400164,898.10300345,766.45388331,456.02393746,316.53728838,179.13214278,83.60265767,22.60799351,10.9656371,3.46852859,3.11816713,3.87112803,1.19410978,0.6976893
898.10300345,766.45388331,456.02393746,316.53728838,179.13214278,83.60265767,22.60799351,10.9656371,3.46852859,3.11816713,3.87112803,1.19410978,0.6976893,884.88246207,798.41357006,485.16530813,317.84868441,163.64977809,78.28074639,23.99396275,12.90916429,3.65155715,2.60139645,3.11816713,1.28908564,1.19410978
884.88246207,798.41357006,485.16530813,317.84868441,163.64977809,78.28074639,23.99396275,12.90916429,3.65155715,2.60139645,3.11816713,1.28908564,1.19410978,851.43909636,786.66050878,505.39578985,338.16021977,164.32776984,71.51495303,22.46657422,13.70055273,4.29875171,2.73866787,2.60139645,1.03834966,1.28908564
851.43909636,786.66050878,505.39578985,338.16021977,164.32776984,71.51495303,22.46657422,13.70055273,4.29875171,2.73866787,2.60139645,1.03834966,1.28908564,839.94153999,756.92935666,497.95610206,352.26086553,174.82883362,71.81123542,20.52479152,12.82841388,4.56228406,3.22406378,2.73866787,0.86626502,1.03834966
839.94153999,756.92935666,497.95610206,352.26086553,174.82883362,71.81123542,20.52479152,12.82841388,4.56228406,3.22406378,2.73866787,0.86626502,1.03834966,857.11765432,746.70802905,479.13628277,347.07540313,182.11886748,76.40020029,20.60982457,11.71965596,4.27186182,3.42171304,3.22406378,0.9119764,0.86626502
857.11765432,746.70802905,479.13628277,347.07540313,182.11886748,76.40020029,20.60982457,11.71965596,4.27186182,3.42171304,3.22406378,0.9119764,0.86626502,877.86847283,761.97759469,472.66618239,333.95798909,179.43798342,79.58594509,21.92685748,11.76820983,3.90264543,3.20389637,3.42171304,1.07361324,0.9119764
877.86847283,761.97759469,472.66618239,333.95798909,179.43798342,79.58594509,21.92685748,11.76820983,3.90264543,3.20389637,3.42171304,1.07361324,0.9119764,879.23183501,780.42507234,482.33181744,329.44832913,172.65628036,78.41439875,22.84116624,12.52023562,3.91881387,2.92698408,3.20389637,1.13943044,1.07361324
879.23183501,780.42507234,482.33181744,329.44832913,172.65628036,78.41439875,22.84116624,12.52023562,3.91881387,2.92698408,3.20389637,1.13943044,1.07361324,865.18477932,781.63710132,494.00907079,336.18527675,170.32478616,75.45079452,22.50493244,13.04230592,4.16923846,2.9391104,2.92698408,1.06689749,1.13943044
865.18477932,781.63710132,494.00907079,336.18527675,170.32478616,75.45079452,22.50493244,13.04230592,4.16923846,2.9391104,2.92698408,1.06689749,1.13943044,855.63531721,769.14926881,494.77628514,344.32432234,173.80778808,74.43193155,21.65437803,12.85031642,4.34308787,3.12692885,2.9391104,0.9746857,1.06689749
632.77044548,883.46632454,93.661024,223.45800377,169.80238566,1.79111402,18.81357824,0.08488867,3.38744599,0.67520699,1.68001935,1.81284655,1.85169619,632.05688179,562.53292603,559.23418343,65.28173373,115.52778795,74.20364253,0.51404973,10.74255317,0.02826793,2.5405845,0.67520699,0.55944644,1.81284655
632.05688179,562.53292603,559.23418343,65.28173373,115.52778795,74.20364253,0.51404973,10.74255317,0.02826793,2.5405845,0.67520699,0.55944644,1.81284655,682.84418056,561.89856791,356.08334218,389.78622585,33.75065634,50.48564333,21.29644541,0.29352239,3.57727021,0.02120095,2.5405845,0.22484393,0.55944644
682.84418056,561.89856791,356.08334218,389.78622585,33.75065634,50.48564333,21.29644541,0.29352239,3.57727021,0.02120095,2.5405845,0.22484393,0.55944644,696.02260972,607.04847652,355.68179349,248.1900895,201.51947877,14.74903682,14.48937964,12.16027033,0.09774296,2.68295266,0.02120095,0.84601464,0.22484393
696.02260972,607.04847652,355.68179349,248.1900895,201.51947877,14.74903682,14.48937964,12.16027033,0.09774296,2.68295266,0.02120095,0.84601464,0.22484393,750.7597784,618.76410004,384.26168563,247.91021006,128.31427627,88.06401222,4.23297357,8.27343577,4.04937002,0.07330722,2.68295266,0.00705992,0.84601464
750.7597784,618.76410004,384.26168563,247.91021006,128.31427627,88.06401222,4.23297357,8.27343577,4.04937002,0.07330722,2.68295266,0.00705992,0.84601464,805.69179345,667.425443,391.67767532,267.83039489,128.1695786,56.07333873,25.27437151,2.41702791,2.75505411,3.03702751,0.07330722,0.89342323,0.00705992
805.69179345,667.425443,391.67767532,267.83039489,128.1695786,56.07333873,25.27437151,2.41702791,2.75505411,3.03702751,0.07330722,0.89342323,0.00705992,749.18800028,716.26000437,422.48030542,272.9993397,138.46831416,56.01010585,16.09304822,14.43166613,0.80487029,2.06629058,3.03702751,0.0244113,0.89342323
749.18800028,716.26000437,422.48030542,272.9993397,138.46831416,56.01010585,16.09304822,14.43166613,0.80487029,2.06629058,3.03702751,0.0244113,0.89342323,773.49754123,666.02813225,453.39258277,294.46877288,141.14065863,60.51065329,16.07490038,9.18913053,4.80574482,0.60365272,2.06629058,1.01133016,0.0244113
773.49754123,666.02813225,453.39258277,294.46877288,141.14065863,60.51065329,16.07490038,9.18913053,4.80574482,0.60365272,2.06629058,1.01133016,0.0244113,782.37485153,687.63931415,421.59580772,316.01463019,152.24035558,61.67846782,17.36655749,9.17876812,3.05998047,3.60430862,0.60365272,0.68807476,1.01133016
